DateTime,Date,Hour,Entrances
2022-12-02 06:00:00,2022-12-02,6,110
2022-12-02 07:00:00,2022-12-02,7,96
2022-12-02 08:00:00,2022-12-02,8,142
2022-12-02 09:00:00,2022-12-02,9,186
2022-12-02 10:00:00,2022-12-02,10,233
2022-12-02 11:00:00,2022-12-02,11,237
2022-12-02 12:00:00,2022-12-02,12,283
2022-12-02 13:00:00,2022-12-02,13,242
2022-12-02 14:00:00,2022-12-02,14,263
2022-12-02 15:00:00,2022-12-02,15,300
2022-12-02 16:00:00,2022-12-02,16,311
2022-12-02 17:00:00,2022-12-02,17,298
2022-12-02 18:00:00,2022-12-02,18,173
2022-12-02 19:00:00,2022-12-02,19,158
2022-12-02 20:00:00,2022-12-02,20,107
2022-12-02 21:00:00,2022-12-02,21,102
2022-12-02 22:00:00,2022-12-02,22,74
2022-12-02 23:00:00,2022-12-02,23,18
2022-12-03 07:00:00,2022-12-03,7,14
2022-12-03 08:00:00,2022-12-03,8,184
2022-12-03 09:00:00,2022-12-03,9,272
2022-12-03 10:00:00,2022-12-03,10,365
2022-12-03 11:00:00,2022-12-03,11,404
2022-12-03 12:00:00,2022-12-03,12,359
2022-12-03 13:00:00,2022-12-03,13,382
2022-12-03 14:00:00,2022-12-03,14,370
2022-12-03 15:00:00,2022-12-03,15,409
2022-12-03 16:00:00,2022-12-03,16,386
2022-12-03 17:00:00,2022-12-03,17,496
2022-12-03 18:00:00,2022-12-03,18,361
2022-12-03 19:00:00,2022-12-03,19,329
2022-12-03 20:00:00,2022-12-03,20,322
2022-12-03 21:00:00,2022-12-03,21,92
2022-12-03 22:00:00,2022-12-03,22,1
2022-12-05 05:00:00,2022-12-05,5,14
2022-12-05 06:00:00,2022-12-05,6,79
2022-12-05 07:00:00,2022-12-05,7,80
2022-12-05 08:00:00,2022-12-05,8,161
2022-12-05 09:00:00,2022-12-05,9,193
2022-12-05 10:00:00,2022-12-05,10,252
2022-12-05 11:00:00,2022-12-05,11,257
2022-12-05 12:00:00,2022-12-05,12,249
2022-12-05 13:00:00,2022-12-05,13,238
2022-12-05 14:00:00,2022-12-05,14,228
2022-12-05 15:00:00,2022-12-05,15,249
2022-12-05 16:00:00,2022-12-05,16,339
2022-12-05 17:00:00,2022-12-05,17,311
2022-12-05 18:00:00,2022-12-05,18,217
2022-12-05 19:00:00,2022-12-05,19,216
2022-12-05 20:00:00,2022-12-05,20,190
2022-12-05 21:00:00,2022-12-05,21,124
2022-12-05 22:00:00,2022-12-05,22,98
2022-12-05 23:00:00,2022-12-05,23,6
2022-12-06 05:00:00,2022-12-06,5,5
2022-12-06 06:00:00,2022-12-06,6,89
2022-12-06 07:00:00,2022-12-06,7,85
2022-12-06 08:00:00,2022-12-06,8,141
2022-12-06 09:00:00,2022-12-06,9,190
2022-12-06 10:00:00,2022-12-06,10,223
2022-12-06 11:00:00,2022-12-06,11,216
2022-12-06 12:00:00,2022-12-06,12,177
2022-12-06 13:00:00,2022-12-06,13,214
2022-12-06 14:00:00,2022-12-06,14,203
2022-12-06 15:00:00,2022-12-06,15,263
2022-12-06 16:00:00,2022-12-06,16,319
2022-12-06 17:00:00,2022-12-06,17,251
2022-12-06 18:00:00,2022-12-06,18,227
2022-12-06 19:00:00,2022-12-06,19,173
2022-12-06 20:00:00,2022-12-06,20,134
2022-12-06 21:00:00,2022-12-06,21,129
2022-12-06 22:00:00,2022-12-06,22,82
2022-12-06 23:00:00,2022-12-06,23,16
2022-12-07 06:00:00,2022-12-07,6,79
2022-12-07 07:00:00,2022-12-07,7,58
2022-12-07 08:00:00,2022-12-07,8,139
2022-12-07 09:00:00,2022-12-07,9,140
2022-12-07 10:00:00,2022-12-07,10,182
2022-12-07 11:00:00,2022-12-07,11,232
2022-12-07 12:00:00,2022-12-07,12,189
2022-12-07 13:00:00,2022-12-07,13,205
2022-12-07 14:00:00,2022-12-07,14,222
2022-12-07 15:00:00,2022-12-07,15,193
2022-12-07 16:00:00,2022-12-07,16,262
2022-12-07 17:00:00,2022-12-07,17,265
2022-12-07 18:00:00,2022-12-07,18,209
2022-12-07 19:00:00,2022-12-07,19,169
2022-12-07 20:00:00,2022-12-07,20,124
2022-12-07 21:00:00,2022-12-07,21,108
2022-12-07 22:00:00,2022-12-07,22,63
2022-12-07 23:00:00,2022-12-07,23,25
2022-12-08 06:00:00,2022-12-08,6,49
2022-12-08 07:00:00,2022-12-08,7,53
2022-12-08 08:00:00,2022-12-08,8,90
2022-12-08 09:00:00,2022-12-08,9,127
2022-12-08 10:00:00,2022-12-08,10,171
2022-12-08 11:00:00,2022-12-08,11,185
2022-12-08 12:00:00,2022-12-08,12,224
2022-12-08 13:00:00,2022-12-08,13,180
2022-12-08 14:00:00,2022-12-08,14,177
2022-12-08 15:00:00,2022-12-08,15,171
2022-12-08 16:00:00,2022-12-08,16,197
2022-12-08 17:00:00,2022-12-08,17,153
2022-12-08 18:00:00,2022-12-08,18,118
2022-12-08 19:00:00,2022-12-08,19,103
2022-12-08 20:00:00,2022-12-08,20,96
2022-12-08 21:00:00,2022-12-08,21,67
2022-12-08 22:00:00,2022-12-08,22,62
2022-12-08 23:00:00,2022-12-08,23,12
2022-12-09 06:00:00,2022-12-09,6,54
2022-12-09 07:00:00,2022-12-09,7,28
2022-12-09 08:00:00,2022-12-09,8,76
2022-12-09 09:00:00,2022-12-09,9,86
2022-12-09 10:00:00,2022-12-09,10,128
2022-12-09 11:00:00,2022-12-09,11,114
2022-12-09 12:00:00,2022-12-09,12,98
2022-12-09 13:00:00,2022-12-09,13,105
2022-12-09 14:00:00,2022-12-09,14,164
2022-12-09 15:00:00,2022-12-09,15,164
2022-12-09 16:00:00,2022-12-09,16,145
2022-12-09 17:00:00,2022-12-09,17,158
2022-12-09 18:00:00,2022-12-09,18,102
2022-12-09 19:00:00,2022-12-09,19,89
2022-12-09 20:00:00,2022-12-09,20,60
2022-12-09 21:00:00,2022-12-09,21,41
2022-12-09 22:00:00,2022-12-09,22,32
2022-12-09 23:00:00,2022-12-09,23,6
2023-01-09 06:00:00,2023-01-09,6,201
2023-01-09 07:00:00,2023-01-09,7,186
2023-01-09 08:00:00,2023-01-09,8,339
2023-01-09 09:00:00,2023-01-09,9,412
2023-01-09 10:00:00,2023-01-09,10,320
2023-01-09 11:00:00,2023-01-09,11,235
2023-01-09 12:00:00,2023-01-09,12,265
2023-01-09 13:00:00,2023-01-09,13,311
2023-01-09 14:00:00,2023-01-09,14,443
2023-01-09 15:00:00,2023-01-09,15,449
2023-01-09 16:00:00,2023-01-09,16,96
2023-01-11 05:00:00,2023-01-11,5,46
2023-01-11 06:00:00,2023-01-11,6,327
2023-01-11 07:00:00,2023-01-11,7,268
2023-01-11 08:00:00,2023-01-11,8,455
2023-01-11 09:00:00,2023-01-11,9,457
2023-01-11 10:00:00,2023-01-11,10,508
2023-01-11 11:00:00,2023-01-11,11,447
2023-01-11 12:00:00,2023-01-11,12,440
2023-01-11 13:00:00,2023-01-11,13,390
2023-01-11 14:00:00,2023-01-11,14,498
2023-01-11 15:00:00,2023-01-11,15,431
2023-01-11 16:00:00,2023-01-11,16,565
2023-01-11 17:00:00,2023-01-11,17,584
2023-01-11 18:00:00,2023-01-11,18,608
2023-01-11 19:00:00,2023-01-11,19,464
2023-01-11 20:00:00,2023-01-11,20,356
2023-01-11 21:00:00,2023-01-11,21,288
2023-01-11 22:00:00,2023-01-11,22,118
2023-01-11 23:00:00,2023-01-11,23,15
2023-01-12 05:00:00,2023-01-12,5,34
2023-01-12 06:00:00,2023-01-12,6,259
2023-01-12 07:00:00,2023-01-12,7,233
2023-01-12 08:00:00,2023-01-12,8,288
2023-01-12 09:00:00,2023-01-12,9,488
2023-01-12 10:00:00,2023-01-12,10,424
2023-01-12 11:00:00,2023-01-12,11,571
2023-01-12 12:00:00,2023-01-12,12,301
2023-01-12 13:00:00,2023-01-12,13,338
2023-01-12 14:00:00,2023-01-12,14,419
2023-01-12 15:00:00,2023-01-12,15,358
2023-01-12 16:00:00,2023-01-12,16,426
2023-01-12 17:00:00,2023-01-12,17,389
2023-01-12 18:00:00,2023-01-12,18,397
2023-01-12 19:00:00,2023-01-12,19,360
2023-01-12 20:00:00,2023-01-12,20,313
2023-01-12 21:00:00,2023-01-12,21,186
2023-01-12 22:00:00,2023-01-12,22,87
2023-01-12 23:00:00,2023-01-12,23,14
2023-01-13 06:00:00,2023-01-13,6,152
2023-01-13 07:00:00,2023-01-13,7,138
2023-01-13 08:00:00,2023-01-13,8,230
2023-01-13 09:00:00,2023-01-13,9,319
2023-01-13 10:00:00,2023-01-13,10,324
2023-01-13 11:00:00,2023-01-13,11,373
2023-01-13 12:00:00,2023-01-13,12,403
2023-01-13 13:00:00,2023-01-13,13,401
2023-01-13 14:00:00,2023-01-13,14,357
2023-01-13 15:00:00,2023-01-13,15,407
2023-01-13 16:00:00,2023-01-13,16,474
2023-01-13 17:00:00,2023-01-13,17,390
2023-01-13 18:00:00,2023-01-13,18,297
2023-01-13 19:00:00,2023-01-13,19,210
2023-01-13 20:00:00,2023-01-13,20,152
2023-01-13 21:00:00,2023-01-13,21,118
2023-01-13 22:00:00,2023-01-13,22,70
2023-01-13 23:00:00,2023-01-13,23,15
2023-01-14 08:00:00,2023-01-14,8,164
2023-01-14 09:00:00,2023-01-14,9,391
2023-01-14 10:00:00,2023-01-14,10,473
2023-01-14 11:00:00,2023-01-14,11,659
2023-01-14 12:00:00,2023-01-14,12,598
2023-01-14 13:00:00,2023-01-14,13,517
2023-01-14 14:00:00,2023-01-14,14,658
2023-01-14 15:00:00,2023-01-14,15,622
2023-01-14 16:00:00,2023-01-14,16,634
2023-01-14 17:00:00,2023-01-14,17,667
2023-01-14 18:00:00,2023-01-14,18,548
2023-01-14 19:00:00,2023-01-14,19,420
2023-01-14 20:00:00,2023-01-14,20,358
2023-01-14 21:00:00,2023-01-14,21,109
2023-01-16 06:00:00,2023-01-16,6,19
2023-01-16 07:00:00,2023-01-16,7,28
2023-01-16 08:00:00,2023-01-16,8,217
2023-01-16 09:00:00,2023-01-16,9,243
2023-01-16 10:00:00,2023-01-16,10,339
2023-01-16 11:00:00,2023-01-16,11,348
2023-01-16 12:00:00,2023-01-16,12,366
2023-01-16 13:00:00,2023-01-16,13,414
2023-01-16 14:00:00,2023-01-16,14,402
2023-01-16 15:00:00,2023-01-16,15,426
2023-01-16 16:00:00,2023-01-16,16,470
2023-01-16 17:00:00,2023-01-16,17,354
2023-01-16 18:00:00,2023-01-16,18,392
2023-01-16 19:00:00,2023-01-16,19,276
2023-01-16 20:00:00,2023-01-16,20,272
2023-01-16 21:00:00,2023-01-16,21,85
2023-01-16 22:00:00,2023-01-16,22,26
2023-01-16 23:00:00,2023-01-16,23,8
2023-01-17 05:00:00,2023-01-17,5,35
2023-01-17 06:00:00,2023-01-17,6,293
2023-01-17 07:00:00,2023-01-17,7,215
2023-01-17 08:00:00,2023-01-17,8,356
2023-01-17 09:00:00,2023-01-17,9,362
2023-01-17 10:00:00,2023-01-17,10,452
2023-01-17 11:00:00,2023-01-17,11,342
2023-01-17 12:00:00,2023-01-17,12,342
2023-01-17 13:00:00,2023-01-17,13,307
2023-01-17 14:00:00,2023-01-17,14,425
2023-01-17 15:00:00,2023-01-17,15,398
2023-01-17 16:00:00,2023-01-17,16,427
2023-01-17 17:00:00,2023-01-17,17,478
2023-01-17 18:00:00,2023-01-17,18,633
2023-01-17 19:00:00,2023-01-17,19,450
2023-01-17 20:00:00,2023-01-17,20,321
2023-01-17 21:00:00,2023-01-17,21,244
2023-01-17 22:00:00,2023-01-17,22,116
2023-01-17 23:00:00,2023-01-17,23,12
2023-01-18 05:00:00,2023-01-18,5,27
2023-01-18 06:00:00,2023-01-18,6,251
2023-01-18 07:00:00,2023-01-18,7,198
2023-01-18 08:00:00,2023-01-18,8,307
2023-01-18 09:00:00,2023-01-18,9,318
2023-01-18 10:00:00,2023-01-18,10,415
2023-01-18 11:00:00,2023-01-18,11,385
2023-01-18 12:00:00,2023-01-18,12,381
2023-01-18 13:00:00,2023-01-18,13,330
2023-01-18 14:00:00,2023-01-18,14,409
2023-01-18 15:00:00,2023-01-18,15,439
2023-01-18 16:00:00,2023-01-18,16,397
2023-01-18 17:00:00,2023-01-18,17,470
2023-01-18 18:00:00,2023-01-18,18,460
2023-01-18 19:00:00,2023-01-18,19,376
2023-01-18 20:00:00,2023-01-18,20,260
2023-01-18 21:00:00,2023-01-18,21,248
2023-01-18 22:00:00,2023-01-18,22,137
2023-01-18 23:00:00,2023-01-18,23,23
2023-01-19 05:00:00,2023-01-19,5,2
2023-01-19 06:00:00,2023-01-19,6,222
2023-01-19 07:00:00,2023-01-19,7,174
2023-01-19 08:00:00,2023-01-19,8,266
2023-01-19 09:00:00,2023-01-19,9,359
2023-01-19 10:00:00,2023-01-19,10,386
2023-01-19 11:00:00,2023-01-19,11,506
2023-01-19 12:00:00,2023-01-19,12,294
2023-01-19 13:00:00,2023-01-19,13,270
2023-01-19 14:00:00,2023-01-19,14,371
2023-01-19 15:00:00,2023-01-19,15,339
2023-01-19 16:00:00,2023-01-19,16,400
2023-01-19 17:00:00,2023-01-19,17,367
2023-01-19 18:00:00,2023-01-19,18,360
2023-01-19 19:00:00,2023-01-19,19,328
2023-01-19 20:00:00,2023-01-19,20,245
2023-01-19 21:00:00,2023-01-19,21,188
2023-01-19 22:00:00,2023-01-19,22,120
2023-01-19 23:00:00,2023-01-19,23,13
2023-01-20 06:00:00,2023-01-20,6,87
2023-01-20 07:00:00,2023-01-20,7,132
2023-01-20 08:00:00,2023-01-20,8,258
2023-01-20 09:00:00,2023-01-20,9,268
2023-01-20 10:00:00,2023-01-20,10,353
2023-01-20 11:00:00,2023-01-20,11,324
2023-01-20 12:00:00,2023-01-20,12,392
2023-01-20 13:00:00,2023-01-20,13,412
2023-01-20 14:00:00,2023-01-20,14,376
2023-01-20 15:00:00,2023-01-20,15,356
2023-01-20 16:00:00,2023-01-20,16,396
2023-01-20 17:00:00,2023-01-20,17,286
2023-01-20 18:00:00,2023-01-20,18,228
2023-01-20 19:00:00,2023-01-20,19,180
2023-01-20 20:00:00,2023-01-20,20,137
2023-01-20 21:00:00,2023-01-20,21,97
2023-01-20 22:00:00,2023-01-20,22,97
2023-01-20 23:00:00,2023-01-20,23,23
2023-01-21 07:00:00,2023-01-21,7,28
2023-01-21 08:00:00,2023-01-21,8,302
2023-01-21 09:00:00,2023-01-21,9,370
2023-01-21 10:00:00,2023-01-21,10,466
2023-01-21 11:00:00,2023-01-21,11,525
2023-01-21 12:00:00,2023-01-21,12,519
2023-01-21 13:00:00,2023-01-21,13,473
2023-01-21 14:00:00,2023-01-21,14,424
2023-01-21 15:00:00,2023-01-21,15,422
2023-01-21 16:00:00,2023-01-21,16,545
2023-01-21 17:00:00,2023-01-21,17,457
2023-01-21 18:00:00,2023-01-21,18,438
2023-01-21 19:00:00,2023-01-21,19,452
2023-01-21 20:00:00,2023-01-21,20,427
2023-01-21 21:00:00,2023-01-21,21,99
2023-01-23 06:00:00,2023-01-23,6,222
2023-01-23 07:00:00,2023-01-23,7,195
2023-01-23 08:00:00,2023-01-23,8,305
2023-01-23 09:00:00,2023-01-23,9,338
2023-01-23 10:00:00,2023-01-23,10,401
2023-01-23 11:00:00,2023-01-23,11,369
2023-01-23 12:00:00,2023-01-23,12,333
2023-01-23 13:00:00,2023-01-23,13,294
2023-01-23 14:00:00,2023-01-23,14,368
2023-01-23 15:00:00,2023-01-23,15,340
2023-01-23 16:00:00,2023-01-23,16,455
2023-01-23 17:00:00,2023-01-23,17,479
2023-01-23 18:00:00,2023-01-23,18,607
2023-01-23 19:00:00,2023-01-23,19,417
2023-01-23 20:00:00,2023-01-23,20,421
2023-01-23 21:00:00,2023-01-23,21,346
2023-01-23 22:00:00,2023-01-23,22,152
2023-01-23 23:00:00,2023-01-23,23,17
2023-01-24 06:00:00,2023-01-24,6,278
2023-01-24 07:00:00,2023-01-24,7,218
2023-01-24 08:00:00,2023-01-24,8,321
2023-01-24 09:00:00,2023-01-24,9,390
2023-01-24 10:00:00,2023-01-24,10,422
2023-01-24 11:00:00,2023-01-24,11,461
2023-01-24 12:00:00,2023-01-24,12,305
2023-01-24 13:00:00,2023-01-24,13,287
2023-01-24 14:00:00,2023-01-24,14,389
2023-01-24 15:00:00,2023-01-24,15,336
2023-01-24 16:00:00,2023-01-24,16,379
2023-01-24 17:00:00,2023-01-24,17,455
2023-01-24 18:00:00,2023-01-24,18,491
2023-01-24 19:00:00,2023-01-24,19,455
2023-01-24 20:00:00,2023-01-24,20,473
2023-01-24 21:00:00,2023-01-24,21,376
2023-01-24 22:00:00,2023-01-24,22,140
2023-01-24 23:00:00,2023-01-24,23,13
2023-01-25 00:00:00,2023-01-25,0,1
2023-01-25 05:00:00,2023-01-25,5,23
2023-01-25 06:00:00,2023-01-25,6,222
2023-01-25 07:00:00,2023-01-25,7,199
2023-01-25 08:00:00,2023-01-25,8,295
2023-01-25 09:00:00,2023-01-25,9,330
2023-01-25 10:00:00,2023-01-25,10,384
2023-01-25 11:00:00,2023-01-25,11,376
2023-01-25 12:00:00,2023-01-25,12,356
2023-01-25 13:00:00,2023-01-25,13,283
2023-01-25 14:00:00,2023-01-25,14,358
2023-01-25 15:00:00,2023-01-25,15,355
2023-01-25 16:00:00,2023-01-25,16,427
2023-01-25 17:00:00,2023-01-25,17,451
2023-01-25 18:00:00,2023-01-25,18,378
2023-01-25 19:00:00,2023-01-25,19,343
2023-01-25 20:00:00,2023-01-25,20,306
2023-01-25 21:00:00,2023-01-25,21,237
2023-01-25 22:00:00,2023-01-25,22,139
2023-01-25 23:00:00,2023-01-25,23,12
2023-01-26 06:00:00,2023-01-26,6,224
2023-01-26 07:00:00,2023-01-26,7,171
2023-01-26 08:00:00,2023-01-26,8,253
2023-01-26 09:00:00,2023-01-26,9,328
2023-01-26 10:00:00,2023-01-26,10,354
2023-01-26 11:00:00,2023-01-26,11,434
2023-01-26 12:00:00,2023-01-26,12,290
2023-01-26 13:00:00,2023-01-26,13,292
2023-01-26 14:00:00,2023-01-26,14,367
2023-01-26 15:00:00,2023-01-26,15,358
2023-01-26 16:00:00,2023-01-26,16,377
2023-01-26 17:00:00,2023-01-26,17,341
2023-01-26 18:00:00,2023-01-26,18,358
2023-01-26 19:00:00,2023-01-26,19,351
2023-01-26 20:00:00,2023-01-26,20,247
2023-01-26 21:00:00,2023-01-26,21,200
2023-01-26 22:00:00,2023-01-26,22,122
2023-01-26 23:00:00,2023-01-26,23,16
2023-01-27 06:00:00,2023-01-27,6,162
2023-01-27 07:00:00,2023-01-27,7,92
2023-01-27 08:00:00,2023-01-27,8,237
2023-01-27 09:00:00,2023-01-27,9,271
2023-01-27 10:00:00,2023-01-27,10,301
2023-01-27 11:00:00,2023-01-27,11,316
2023-01-27 12:00:00,2023-01-27,12,370
2023-01-27 13:00:00,2023-01-27,13,373
2023-01-27 14:00:00,2023-01-27,14,354
2023-01-27 15:00:00,2023-01-27,15,359
2023-01-27 16:00:00,2023-01-27,16,380
2023-01-27 17:00:00,2023-01-27,17,340
2023-01-27 18:00:00,2023-01-27,18,237
2023-01-27 19:00:00,2023-01-27,19,211
2023-01-27 20:00:00,2023-01-27,20,176
2023-01-27 21:00:00,2023-01-27,21,145
2023-01-27 22:00:00,2023-01-27,22,99
2023-01-27 23:00:00,2023-01-27,23,22
2023-01-28 08:00:00,2023-01-28,8,341
2023-01-28 09:00:00,2023-01-28,9,397
2023-01-28 10:00:00,2023-01-28,10,488
2023-01-28 11:00:00,2023-01-28,11,482
2023-01-28 12:00:00,2023-01-28,12,472
2023-01-28 13:00:00,2023-01-28,13,387
2023-01-28 14:00:00,2023-01-28,14,403
2023-01-28 15:00:00,2023-01-28,15,505
2023-01-28 16:00:00,2023-01-28,16,517
2023-01-28 17:00:00,2023-01-28,17,540
2023-01-28 18:00:00,2023-01-28,18,414
2023-01-28 19:00:00,2023-01-28,19,460
2023-01-28 20:00:00,2023-01-28,20,375
2023-01-28 21:00:00,2023-01-28,21,113
2023-01-30 05:00:00,2023-01-30,5,26
2023-01-30 06:00:00,2023-01-30,6,210
2023-01-30 07:00:00,2023-01-30,7,184
2023-01-30 08:00:00,2023-01-30,8,306
2023-01-30 09:00:00,2023-01-30,9,320
2023-01-30 10:00:00,2023-01-30,10,319
2023-01-30 11:00:00,2023-01-30,11,334
2023-01-30 12:00:00,2023-01-30,12,332
2023-01-30 13:00:00,2023-01-30,13,264
2023-01-30 14:00:00,2023-01-30,14,379
2023-01-30 15:00:00,2023-01-30,15,363
2023-01-30 16:00:00,2023-01-30,16,453
2023-01-30 17:00:00,2023-01-30,17,536
2023-01-30 18:00:00,2023-01-30,18,527
2023-01-30 19:00:00,2023-01-30,19,354
2023-01-30 20:00:00,2023-01-30,20,372
2023-01-30 21:00:00,2023-01-30,21,265
2023-01-30 22:00:00,2023-01-30,22,111
2023-01-30 23:00:00,2023-01-30,23,26
2023-01-31 05:00:00,2023-01-31,5,29
2023-01-31 06:00:00,2023-01-31,6,245
2023-01-31 07:00:00,2023-01-31,7,213
2023-01-31 08:00:00,2023-01-31,8,278
2023-01-31 09:00:00,2023-01-31,9,331
2023-01-31 10:00:00,2023-01-31,10,372
2023-01-31 11:00:00,2023-01-31,11,438
2023-01-31 12:00:00,2023-01-31,12,283
2023-01-31 13:00:00,2023-01-31,13,290
2023-01-31 14:00:00,2023-01-31,14,329
2023-01-31 15:00:00,2023-01-31,15,326
2023-01-31 16:00:00,2023-01-31,16,416
2023-01-31 17:00:00,2023-01-31,17,474
2023-01-31 18:00:00,2023-01-31,18,519
2023-01-31 19:00:00,2023-01-31,19,476
2023-01-31 20:00:00,2023-01-31,20,575
2023-01-31 21:00:00,2023-01-31,21,305
2023-01-31 22:00:00,2023-01-31,22,126
2023-01-31 23:00:00,2023-01-31,23,16
2023-02-01 05:00:00,2023-02-01,5,9
2023-02-01 06:00:00,2023-02-01,6,236
2023-02-01 07:00:00,2023-02-01,7,180
2023-02-01 08:00:00,2023-02-01,8,312
2023-02-01 09:00:00,2023-02-01,9,297
2023-02-01 10:00:00,2023-02-01,10,339
2023-02-01 11:00:00,2023-02-01,11,317
2023-02-01 12:00:00,2023-02-01,12,334
2023-02-01 13:00:00,2023-02-01,13,305
2023-02-01 14:00:00,2023-02-01,14,340
2023-02-01 15:00:00,2023-02-01,15,354
2023-02-01 16:00:00,2023-02-01,16,405
2023-02-01 17:00:00,2023-02-01,17,445
2023-02-01 18:00:00,2023-02-01,18,529
2023-02-01 19:00:00,2023-02-01,19,382
2023-02-01 20:00:00,2023-02-01,20,315
2023-02-01 21:00:00,2023-02-01,21,294
2023-02-01 22:00:00,2023-02-01,22,138
2023-02-01 23:00:00,2023-02-01,23,21
2023-02-02 05:00:00,2023-02-02,5,7
2023-02-02 06:00:00,2023-02-02,6,203
2023-02-02 07:00:00,2023-02-02,7,153
2023-02-02 08:00:00,2023-02-02,8,250
2023-02-02 09:00:00,2023-02-02,9,334
2023-02-02 10:00:00,2023-02-02,10,346
2023-02-02 11:00:00,2023-02-02,11,396
2023-02-02 12:00:00,2023-02-02,12,250
2023-02-02 13:00:00,2023-02-02,13,283
2023-02-02 14:00:00,2023-02-02,14,357
2023-02-02 15:00:00,2023-02-02,15,305
2023-02-02 16:00:00,2023-02-02,16,359
2023-02-02 17:00:00,2023-02-02,17,371
2023-02-02 18:00:00,2023-02-02,18,380
2023-02-02 19:00:00,2023-02-02,19,278
2023-02-02 20:00:00,2023-02-02,20,291
2023-02-02 21:00:00,2023-02-02,21,212
2023-02-02 22:00:00,2023-02-02,22,141
2023-02-02 23:00:00,2023-02-02,23,13
2023-02-03 05:00:00,2023-02-03,5,12
2023-02-03 06:00:00,2023-02-03,6,131
2023-02-03 07:00:00,2023-02-03,7,109
2023-02-03 08:00:00,2023-02-03,8,252
2023-02-03 09:00:00,2023-02-03,9,232
2023-02-03 10:00:00,2023-02-03,10,286
2023-02-03 11:00:00,2023-02-03,11,271
2023-02-03 12:00:00,2023-02-03,12,301
2023-02-03 13:00:00,2023-02-03,13,303
2023-02-03 14:00:00,2023-02-03,14,322
2023-02-03 15:00:00,2023-02-03,15,354
2023-02-03 16:00:00,2023-02-03,16,428
2023-02-03 17:00:00,2023-02-03,17,265
2023-02-03 18:00:00,2023-02-03,18,291
2023-02-03 19:00:00,2023-02-03,19,186
2023-02-03 20:00:00,2023-02-03,20,139
2023-02-03 21:00:00,2023-02-03,21,163
2023-02-03 22:00:00,2023-02-03,22,81
2023-02-03 23:00:00,2023-02-03,23,24
2023-02-04 07:00:00,2023-02-04,7,27
2023-02-04 08:00:00,2023-02-04,8,294
2023-02-04 09:00:00,2023-02-04,9,316
2023-02-04 10:00:00,2023-02-04,10,404
2023-02-04 11:00:00,2023-02-04,11,480
2023-02-04 12:00:00,2023-02-04,12,473
2023-02-04 13:00:00,2023-02-04,13,427
2023-02-04 14:00:00,2023-02-04,14,507
2023-02-04 15:00:00,2023-02-04,15,492
2023-02-04 16:00:00,2023-02-04,16,487
2023-02-04 17:00:00,2023-02-04,17,475
2023-02-04 18:00:00,2023-02-04,18,439
2023-02-04 19:00:00,2023-02-04,19,423
2023-02-04 20:00:00,2023-02-04,20,319
2023-02-04 21:00:00,2023-02-04,21,99
2023-02-06 05:00:00,2023-02-06,5,30
2023-02-06 06:00:00,2023-02-06,6,207
2023-02-06 07:00:00,2023-02-06,7,171
2023-02-06 08:00:00,2023-02-06,8,293
2023-02-06 09:00:00,2023-02-06,9,307
2023-02-06 10:00:00,2023-02-06,10,371
2023-02-06 11:00:00,2023-02-06,11,343
2023-02-06 12:00:00,2023-02-06,12,357
2023-02-06 13:00:00,2023-02-06,13,303
2023-02-06 14:00:00,2023-02-06,14,411
2023-02-06 15:00:00,2023-02-06,15,375
2023-02-06 16:00:00,2023-02-06,16,442
2023-02-06 17:00:00,2023-02-06,17,459
2023-02-06 18:00:00,2023-02-06,18,504
2023-02-06 19:00:00,2023-02-06,19,361
2023-02-06 20:00:00,2023-02-06,20,375
2023-02-06 21:00:00,2023-02-06,21,254
2023-02-06 22:00:00,2023-02-06,22,148
2023-02-06 23:00:00,2023-02-06,23,10
2023-02-07 06:00:00,2023-02-07,6,271
2023-02-07 07:00:00,2023-02-07,7,184
2023-02-07 08:00:00,2023-02-07,8,286
2023-02-07 09:00:00,2023-02-07,9,323
2023-02-07 10:00:00,2023-02-07,10,384
2023-02-07 11:00:00,2023-02-07,11,371
2023-02-07 12:00:00,2023-02-07,12,253
2023-02-07 13:00:00,2023-02-07,13,288
2023-02-07 14:00:00,2023-02-07,14,348
2023-02-07 15:00:00,2023-02-07,15,334
2023-02-07 16:00:00,2023-02-07,16,416
2023-02-07 17:00:00,2023-02-07,17,470
2023-02-07 18:00:00,2023-02-07,18,491
2023-02-07 19:00:00,2023-02-07,19,433
2023-02-07 20:00:00,2023-02-07,20,434
2023-02-07 21:00:00,2023-02-07,21,408
2023-02-07 22:00:00,2023-02-07,22,116
2023-02-07 23:00:00,2023-02-07,23,14
2023-02-08 06:00:00,2023-02-08,6,196
2023-02-08 07:00:00,2023-02-08,7,177
2023-02-08 08:00:00,2023-02-08,8,295
2023-02-08 09:00:00,2023-02-08,9,256
2023-02-08 10:00:00,2023-02-08,10,364
2023-02-08 11:00:00,2023-02-08,11,340
2023-02-08 12:00:00,2023-02-08,12,305
2023-02-08 13:00:00,2023-02-08,13,326
2023-02-08 14:00:00,2023-02-08,14,375
2023-02-08 15:00:00,2023-02-08,15,409
2023-02-08 16:00:00,2023-02-08,16,423
2023-02-08 17:00:00,2023-02-08,17,468
2023-02-08 18:00:00,2023-02-08,18,415
2023-02-08 19:00:00,2023-02-08,19,389
