DateTime,Date,Hour,Entrances
2023-02-07 10:00:00,2023-02-07,10,500
2023-02-07 11:00:00,2023-02-07,11,385
2023-02-07 12:00:00,2023-02-07,12,253
2023-02-08 01:00:00,2023-02-08,1,326
2023-02-08 02:00:00,2023-02-08,2,375
2023-02-08 03:00:00,2023-02-08,3,409
2023-02-08 04:00:00,2023-02-08,4,423
2023-02-08 05:00:00,2023-02-08,5,468
2023-02-08 06:00:00,2023-02-08,6,611
2023-02-08 07:00:00,2023-02-08,7,566
2023-02-08 08:00:00,2023-02-08,8,623
2023-02-08 09:00:00,2023-02-08,9,524
2023-02-08 10:00:00,2023-02-08,10,488
2023-02-08 11:00:00,2023-02-08,11,359
2023-02-08 12:00:00,2023-02-08,12,305
2023-02-09 01:00:00,2023-02-09,1,325
2023-02-09 02:00:00,2023-02-09,2,356
2023-02-09 03:00:00,2023-02-09,3,345
2023-02-09 04:00:00,2023-02-09,4,389
2023-02-09 05:00:00,2023-02-09,5,326
2023-02-09 06:00:00,2023-02-09,6,664
2023-02-09 07:00:00,2023-02-09,7,429
2023-02-09 08:00:00,2023-02-09,8,527
2023-02-09 09:00:00,2023-02-09,9,588
2023-02-09 10:00:00,2023-02-09,10,459
2023-02-09 11:00:00,2023-02-09,11,478
2023-02-09 12:00:00,2023-02-09,12,325
2023-02-10 01:00:00,2023-02-10,1,305
2023-02-10 02:00:00,2023-02-10,2,366
2023-02-10 03:00:00,2023-02-10,3,328
2023-02-10 04:00:00,2023-02-10,4,349
2023-02-10 05:00:00,2023-02-10,5,318
2023-02-10 06:00:00,2023-02-10,6,395
2023-02-10 07:00:00,2023-02-10,7,273
2023-02-10 08:00:00,2023-02-10,8,468
2023-02-10 09:00:00,2023-02-10,9,416
2023-02-10 10:00:00,2023-02-10,10,391
2023-02-10 11:00:00,2023-02-10,11,312
2023-02-10 12:00:00,2023-02-10,12,328
2023-02-11 01:00:00,2023-02-11,1,410
2023-02-11 02:00:00,2023-02-11,2,358
2023-02-11 03:00:00,2023-02-11,3,359
2023-02-11 04:00:00,2023-02-11,4,379
2023-02-11 05:00:00,2023-02-11,5,289
2023-02-11 06:00:00,2023-02-11,6,288
2023-02-11 07:00:00,2023-02-11,7,396
2023-02-11 08:00:00,2023-02-11,8,705
2023-02-11 09:00:00,2023-02-11,9,490
2023-02-11 10:00:00,2023-02-11,10,412
2023-02-11 11:00:00,2023-02-11,11,485
2023-02-11 12:00:00,2023-02-11,12,553
2023-02-13 01:00:00,2023-02-13,1,322
2023-02-13 02:00:00,2023-02-13,2,329
2023-02-13 03:00:00,2023-02-13,3,378
2023-02-13 04:00:00,2023-02-13,4,432
2023-02-13 05:00:00,2023-02-13,5,456
2023-02-13 06:00:00,2023-02-13,6,606
2023-02-13 07:00:00,2023-02-13,7,469
2023-02-13 08:00:00,2023-02-13,8,573
2023-02-13 09:00:00,2023-02-13,9,573
2023-02-13 10:00:00,2023-02-13,10,454
2023-02-13 11:00:00,2023-02-13,11,332
2023-02-13 12:00:00,2023-02-13,12,287
2023-02-14 01:00:00,2023-02-14,1,274
2023-02-14 02:00:00,2023-02-14,2,332
2023-02-14 03:00:00,2023-02-14,3,322
2023-02-14 04:00:00,2023-02-14,4,362
2023-02-14 05:00:00,2023-02-14,5,389
2023-02-14 06:00:00,2023-02-14,6,640
2023-02-14 07:00:00,2023-02-14,7,490
2023-02-14 08:00:00,2023-02-14,8,594
2023-02-14 09:00:00,2023-02-14,9,635
2023-02-14 10:00:00,2023-02-14,10,453
2023-02-14 11:00:00,2023-02-14,11,424
2023-02-14 12:00:00,2023-02-14,12,237
2023-02-15 01:00:00,2023-02-15,1,268
2023-02-15 02:00:00,2023-02-15,2,344
2023-02-15 03:00:00,2023-02-15,3,310
2023-02-15 04:00:00,2023-02-15,4,386
2023-02-15 05:00:00,2023-02-15,5,432
2023-02-15 06:00:00,2023-02-15,6,656
2023-02-15 07:00:00,2023-02-15,7,482
2023-02-15 08:00:00,2023-02-15,8,555
2023-02-15 09:00:00,2023-02-15,9,488
2023-02-15 10:00:00,2023-02-15,10,494
2023-02-15 11:00:00,2023-02-15,11,313
2023-02-15 12:00:00,2023-02-15,12,279
2023-02-16 01:00:00,2023-02-16,1,287
2023-02-16 02:00:00,2023-02-16,2,298
2023-02-16 03:00:00,2023-02-16,3,317
2023-02-16 04:00:00,2023-02-16,4,381
2023-02-16 05:00:00,2023-02-16,5,350
2023-02-16 06:00:00,2023-02-16,6,514
2023-02-16 07:00:00,2023-02-16,7,397
2023-02-16 08:00:00,2023-02-16,8,483
2023-02-16 09:00:00,2023-02-16,9,511
2023-02-16 10:00:00,2023-02-16,10,434
2023-02-16 11:00:00,2023-02-16,11,386
2023-02-16 12:00:00,2023-02-16,12,272
2023-02-17 01:00:00,2023-02-17,1,282
2023-02-17 02:00:00,2023-02-17,2,238
2023-02-17 03:00:00,2023-02-17,3,253
2023-02-17 04:00:00,2023-02-17,4,285
2023-02-17 05:00:00,2023-02-17,5,237
2023-02-17 06:00:00,2023-02-17,6,327
2023-02-17 07:00:00,2023-02-17,7,230
2023-02-17 08:00:00,2023-02-17,8,348
2023-02-17 09:00:00,2023-02-17,9,301
2023-02-17 10:00:00,2023-02-17,10,294
2023-02-17 11:00:00,2023-02-17,11,248
2023-02-17 12:00:00,2023-02-17,12,307
2023-02-18 01:00:00,2023-02-18,1,366
2023-02-18 02:00:00,2023-02-18,2,373
2023-02-18 03:00:00,2023-02-18,3,369
2023-02-18 04:00:00,2023-02-18,4,378
2023-02-18 05:00:00,2023-02-18,5,358
2023-02-18 06:00:00,2023-02-18,6,310
2023-02-18 07:00:00,2023-02-18,7,265
2023-02-18 08:00:00,2023-02-18,8,432
2023-02-18 09:00:00,2023-02-18,9,324
2023-02-18 10:00:00,2023-02-18,10,306
2023-02-18 11:00:00,2023-02-18,11,360
2023-02-18 12:00:00,2023-02-18,12,352
2023-02-20 01:00:00,2023-02-20,1,238
2023-02-20 02:00:00,2023-02-20,2,237
2023-02-20 03:00:00,2023-02-20,3,290
2023-02-20 04:00:00,2023-02-20,4,273
2023-02-20 05:00:00,2023-02-20,5,333
2023-02-20 06:00:00,2023-02-20,6,335
2023-02-20 07:00:00,2023-02-20,7,259
2023-02-20 08:00:00,2023-02-20,8,335
2023-02-20 09:00:00,2023-02-20,9,328
2023-02-20 10:00:00,2023-02-20,10,248
2023-02-20 11:00:00,2023-02-20,11,266
2023-02-20 12:00:00,2023-02-20,12,246
